file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/FieldUsageTest.java,com.github.mauricioaniche.ck.FieldUsageTest,class,6,6,0,6,7,2,0,9,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,0,27,12,18,1,17,0,0,0,0,39,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfNumbers.java,com.github.mauricioaniche.ck.metric.NumberOfNumbers,class,7,7,0,7,4,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,20,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKMethodResult.java,com.github.mauricioaniche.ck.CKMethodResult,class,2,68,66,2,83,1,0,12,2424,0.96759236,0.025821596,0.10915493,72,0,72,0,0,0,72,0,0,0,36,0,0,36,0,0,0,0,4,277,42,0,11,0,0,5,6,47,2,40,1,0,0,0,106,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$MM1,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/ResultWriter.java,com.github.mauricioaniche.ck.ResultWriter,class,5,6,1,5,12,1,0,107,0,0.4375,0.5,0.5,4,0,4,0,0,0,4,0,0,0,8,3,0,8,0,0,4,0,2,63,0,5,0,0,0,94,0,15,2,15,3,0,0,0,89,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/JDTUtils.java,com.github.mauricioaniche.ck.util.JDTUtils,class,10,16,6,10,35,1,0,39,78,0.0,0.0,0.0,13,13,11,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,92,19,2,13,0,3,15,8,20,8,19,3,0,0,2,75,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/Runner.java,com.github.mauricioaniche.ck.Runner,class,4,4,0,4,9,1,0,11,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,38,0,2,1,0,0,9,13,12,5,8,1,1,0,0,44,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/ASTDebugger.java,com.github.mauricioaniche.ck.ASTDebugger,class,4,5,1,4,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,interface,1,35,34,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/WMC.java,com.github.mauricioaniche.ck.metric.WMC,class,22,23,1,22,38,1,0,21,37,0.6818182,0.3,0.3,11,0,4,6,1,0,5,0,0,0,2,0,0,1,1,0,1,0,0,83,6,0,1,0,0,6,3,7,2,6,9,1,0,0,54,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfInnerClassesLambdasAndAnonymousClassesTest.java,com.github.mauricioaniche.ck.NumberOfInnerClassesLambdasAndAnonymousClassesTest,class,6,6,0,6,3,2,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,0,27,34,5,1,4,0,0,0,0,25,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfVariables.java,com.github.mauricioaniche.ck.metric.NumberOfVariables,class,7,7,0,7,4,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,22,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor$MethodInTheStack,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,0,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfLogStatementsTest.java,com.github.mauricioaniche.ck.NumberOfLogStatementsTest,class,6,6,0,6,4,2,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,7,6,4,1,3,0,0,0,0,29,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfTryCatchesTest.java,com.github.mauricioaniche.ck.NumberOfTryCatchesTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,6,5,2,1,1,0,0,0,0,18,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/WordCountsTest.java,com.github.mauricioaniche.ck.WordCountsTest,class,7,7,0,7,6,2,0,8,3,0.5555556,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,2,36,0,0,0,0,0,14,13,6,1,5,0,0,0,0,28,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfMaxNestedBlocksTest.java,com.github.mauricioaniche.ck.NumberOfMaxNestedBlocksTest,class,6,6,0,6,11,2,0,8,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0,0,31,30,11,1,10,0,0,0,0,40,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/CBO.java,com.github.mauricioaniche.ck.metric.CBO,class,36,37,1,36,75,1,0,55,372,0.89285713,0.0,0.0,28,0,3,25,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,193,9,4,11,1,0,11,2,20,1,25,16,0,0,6,83,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest,class,9,9,0,9,3,1,0,4,0,0.0,1.0,1.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,3,44,0,0,0,0,0,0,0,7,0,7,0,0,6,0,27,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/MethodInvocationsLocal.java,com.github.mauricioaniche.ck.metric.MethodInvocationsLocal,class,8,10,2,8,10,1,0,23,6,0.0,NaN,NaN,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,41,3,5,0,0,0,0,0,11,0,11,2,0,0,1,26,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/WordCounterTest.java,com.github.mauricioaniche.ck.util.WordCounterTest,class,2,2,0,2,5,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,33,0,1,0,0,0,28,4,8,1,8,1,0,0,0,30,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/JavadocLinesTest.java,com.github.mauricioaniche.ck.JavadocLinesTest,class,8,8,0,8,3,2,0,9,3,0.0,0.0,0.0,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,20,0,1,1,0,0,0,0,0,21,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfTryCatches.java,com.github.mauricioaniche.ck.metric.NumberOfTryCatches,class,7,7,0,7,4,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,21,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,class,13,16,3,13,21,1,0,14,6,0.625,0.42857143,1.0,8,0,4,1,0,3,7,0,0,0,5,0,0,5,0,0,3,0,0,49,1,1,1,0,1,0,2,12,1,10,5,0,0,0,49,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/realworld/HugeRealWorldClassTest.java,com.github.mauricioaniche.ck.realworld.HugeRealWorldClassTest,class,5,5,0,5,2,2,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,2,0,2,1,1,0,0,0,0,19,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/FieldsTest.java,com.github.mauricioaniche.ck.FieldsTest,class,5,5,0,5,9,2,0,12,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,2,9,8,9,1,8,0,0,0,0,23,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfAssignmentsTest.java,com.github.mauricioaniche.ck.NumberOfAssignmentsTest,class,6,6,0,6,2,2,0,8,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,13,0,0,0,0,0,5,4,2,1,2,0,0,0,0,17,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/GenericsTest.java,com.github.mauricioaniche.ck.GenericsTest,class,6,6,0,6,5,2,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,2,0,0,5,5,3,1,4,0,0,0,2,20,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/IndividualFilesWithContextTest.java,com.github.mauricioaniche.ck.IndividualFilesWithContextTest,class,4,4,0,4,4,1,0,12,0,0.2,1.0,1.0,4,0,0,0,0,4,4,0,0,0,5,0,0,5,0,0,5,0,5,38,0,0,0,0,0,8,4,8,0,8,0,1,0,0,33,0,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/ParametersTest.java,com.github.mauricioaniche.ck.ParametersTest,class,5,5,0,5,2,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,4,0,2,1,1,0,0,0,0,19,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/MetricsExecutor.java,com.github.mauricioaniche.ck.MetricsExecutor,class,9,11,2,9,4,2,0,7,0,0.125,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,1,0,4,0,0,4,0,0,27,0,1,0,1,0,2,0,6,2,6,2,0,0,0,31,1,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/VariableOrParameterUsageCount.java,com.github.mauricioaniche.ck.metric.VariableOrParameterUsageCount,class,8,9,1,8,8,1,0,10,0,0.25,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,22,0,0,0,0,0,0,2,3,1,3,2,0,0,0,28,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/MethodLevelWordCounter.java,com.github.mauricioaniche.ck.metric.MethodLevelWordCounter,class,9,10,1,9,6,1,0,8,0,0.0,1.0,1.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,4,14,0,0,0,0,0,1,0,3,0,2,2,0,0,0,29,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/LCOM.java,com.github.mauricioaniche.ck.metric.LCOM,class,9,10,1,9,17,1,0,17,9,0.5714286,0.26666668,0.26666668,7,0,3,1,0,3,6,0,0,0,2,0,0,0,0,2,0,0,0,40,0,3,0,0,0,0,6,8,2,8,3,0,0,0,38,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfFields.java,com.github.mauricioaniche.ck.metric.NumberOfFields,class,6,6,0,6,9,1,0,19,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,9,0,0,9,0,0,1,0,1,41,0,0,0,0,0,0,0,7,0,15,4,0,0,0,39,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/ClassTypeTest.java,com.github.mauricioaniche.ck.ClassTypeTest,class,5,5,0,5,2,2,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,2,19,0,0,0,0,0,11,1,6,1,6,0,0,0,0,22,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/CBOTest.java,com.github.mauricioaniche.ck.CBOTest,class,6,6,0,6,15,2,0,8,105,0.0,0.0,0.0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,84,0,0,0,0,0,29,27,25,1,24,0,0,0,0,60,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/integration/IntegrationTest.java,com.github.mauricioaniche.ck.integration.IntegrationTest$Anonymous1,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/DITTest.java,com.github.mauricioaniche.ck.DITTest,class,6,6,0,6,6,2,0,6,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,3,29,0,0,0,0,0,7,6,7,1,7,0,0,0,0,37,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/integration/IntegrationTest.java,com.github.mauricioaniche.ck.integration.IntegrationTest,class,6,7,1,6,3,1,0,10,0,0.0,1.0,1.0,3,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,23,0,0,0,1,0,2,0,2,0,2,1,1,0,0,53,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/AssertResult.java,com.github.mauricioaniche.ck.AssertResult,class,2,4,2,2,9,1,0,16,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,4,30,0,3,2,1,0,8,4,7,4,13,4,0,0,6,22,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/LCOMNormalizedTest.java,com.github.mauricioaniche.ck.LCOMNormalizedTest,class,5,5,0,5,2,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,5,5,6,1,5,0,0,0,0,26,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/ModifiersTest.java,com.github.mauricioaniche.ck.ModifiersTest,class,6,6,0,6,6,2,0,16,0,0.4166667,0.73333335,1.0,6,0,6,0,0,0,6,0,0,0,2,2,0,2,0,0,0,0,3,24,0,0,0,0,0,6,0,3,1,4,0,0,0,2,26,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/realworld/RealWorldClassesTest.java,com.github.mauricioaniche.ck.realworld.RealWorldClassesTest,class,6,6,0,6,20,2,0,36,153,0.0,0.0,0.0,18,0,17,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,4,125,0,2,0,0,0,44,15,32,2,33,2,0,0,2,115,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/Java11SupportTest.java,com.github.mauricioaniche.ck.Java11SupportTest,class,6,6,0,6,2,2,0,10,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,4,1,4,1,3,0,0,0,0,22,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfMethods.java,com.github.mauricioaniche.ck.metric.NumberOfMethods,class,6,7,1,6,11,1,0,18,1,0.3333333,0.0,0.0,3,0,2,1,0,0,2,0,0,0,9,0,0,9,0,0,0,0,0,43,0,0,0,0,0,0,0,7,0,16,3,0,0,0,38,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfAssignments.java,com.github.mauricioaniche.ck.metric.NumberOfAssignments,class,8,8,0,8,6,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,0,0,1,1,0,1,3,0,0,0,24,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NOCTest.java,com.github.mauricioaniche.ck.NOCTest,class,6,6,0,6,2,2,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,7,6,7,1,6,0,0,0,0,23,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/RFC.java,com.github.mauricioaniche.ck.metric.RFC,class,10,13,3,10,7,1,0,7,0,0.2,0.33333334,0.33333334,5,0,3,2,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,22,0,0,0,0,0,0,0,3,0,3,1,0,0,0,24,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/CouplingExtras.java,com.github.mauricioaniche.ck.metric.CouplingExtras,class,2,7,5,2,28,1,0,22,75,0.82222223,0.06410257,0.06410257,15,1,13,2,0,0,13,0,0,0,6,1,0,6,0,0,3,0,1,110,11,1,11,0,0,2,5,11,3,11,2,0,1,2,55,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/CKVisitor.java,com.github.mauricioaniche.ck.CKVisitor,class,105,107,2,105,131,2,0,51,6924,0.95351243,0.009491635,0.010617761,121,0,112,9,0,0,112,0,0,0,8,0,0,8,0,0,6,0,9,481,97,0,2,2,2,10,1,36,2,53,2,0,2,15,144,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/MetricsFinder.java,com.github.mauricioaniche.ck.util.MetricsFinder,class,6,8,2,6,14,1,0,16,5,0.61111116,0.0,0.0,6,0,4,2,0,0,4,0,0,0,3,2,0,3,0,0,0,0,1,55,2,2,2,4,0,6,0,9,0,8,2,0,0,1,33,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/TightClassCohesion.java,com.github.mauricioaniche.ck.metric.TightClassCohesion,class,10,11,1,10,19,1,0,33,8,0.6,NaN,NaN,5,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,77,4,10,1,0,2,0,4,17,5,20,3,0,0,3,46,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/MethodLevelMetric.java,com.github.mauricioaniche.ck.metric.MethodLevelMetric,interface,1,32,31,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$CM2,innerclass,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NOC.java,com.github.mauricioaniche.ck.metric.NOC,class,9,9,0,9,8,1,0,16,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,1,0,2,29,1,0,3,0,1,0,0,9,0,9,3,0,0,3,32,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$CM1,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$CM4,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$CM3,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NOCExtras.java,com.github.mauricioaniche.ck.metric.NOCExtras,class,1,6,5,1,9,1,0,4,2,0.5,0.33333334,0.33333334,5,2,4,1,0,0,4,0,0,0,2,1,0,2,0,0,1,0,0,23,4,0,2,0,0,1,3,3,1,2,1,0,0,0,42,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/MethodsDetailsTest.java,com.github.mauricioaniche.ck.MethodsDetailsTest,class,6,6,0,6,6,2,0,11,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,21,15,6,1,5,0,0,0,0,23,1,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/BaseTest.java,com.github.mauricioaniche.ck.BaseTest,class,9,59,50,9,8,1,49,11,10,0.8,0.0,0.0,5,4,1,0,4,0,5,0,0,0,1,0,0,0,1,0,0,0,5,48,5,1,1,1,0,2,0,4,1,5,1,2,0,2,36,1025,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/util/DependencySorterTest.java,com.github.mauricioaniche.ck.util.DependencySorterTest$CM5,innerclass,7,7,0,7,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfStringsTest.java,com.github.mauricioaniche.ck.NumberOfStringsTest,class,6,6,0,6,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,5,4,2,1,1,0,0,0,0,17,1,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NOSI.java,com.github.mauricioaniche.ck.metric.NOSI,class,6,6,0,6,5,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0,1,2,0,2,2,0,0,0,23,1,0
